:Data_List:  NOAAMgII.dat version 9.1
:Created:  2001 April 24
:Updated:  Daily
# The NOAA Mg II daily Index version 9.1
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center
# Please send comments and questions to Lawrence.Puga@noaa.gov or
# Rodney.Viereck@noaa.gov.
#
# Metadata:
# Year Month Day and Date in UTC
# MgII Core-to-wing ratio (no units)
# Data Source:
#     0 - No data (-999.0)
#     1 - NOAA TIROS and NOAA 9
#     2 - NOAA 11
#     3 - NOAA 9 (Alternate Algorithm)
#     4 - UARS SOLSTICE
#     5 - GOME Data
#     6 - NOAA 16
#
# Acknowledgements:  Tom Woods (CU LASP), Gary Rottman (CU LASP), and
# Giuliana de Toma (NCAR, HAO) for the SOLSTICE data.
# Mark Weber (U. Bremen, Germany) for the GOME data.
#
# The Mg II core-to-wing ratio is derived by taking the ratio of the h and
# k lines of the solar Mg II feature at 280 nm to the background or wings at
# approximately 278 nm and 282 nm.  The h and k lines are variable chromospheric
# emissions while the background emissions are more stable.  The result is a
# robust measure of chromospheric activity.  This ratio has been shown to be
# a good measure of solar UV and EUV emissions.
#
# Each of the data sets was scaled to the original NOAA TIROS NOAA 9 data
# set with a linear fit of the overlapping data.  The nature of the Mg II
# core-to-wing ratio and the quality of the data resulted in linear
# correlation coefficients between 0.98 and 0.999.
#
# References:
# Viereck and Puga, The NOAA Mg II core-to-wing solar index:
#   Construction of a 20-year time series of chromospheric variability from
#   multiple satellites., JGR, 104, pp9995-10005, May 1999.
# Viereck et al., The Mg II Index: A proxy for Solar EUV., GRL, 28,
#   pp1343-1346, April 2001.
#
#
# UTC Date and Time
#
# Year Month Day Date   MgII   Source
#------------------------------------
 2003  5 11  5/11/2003  0.2700   6
 2003  5 12  5/12/2003  0.2705   6
 2003  5 13  5/13/2003  0.2706   6
 2003  5 14  5/14/2003  0.2710   6
 2003  5 15  5/15/2003  0.2714   6
 2003  5 16  5/16/2003  0.2718   6
 2003  5 17  5/17/2003  0.2725   6
 2003  5 18  5/18/2003  0.2731   6
 2003  5 19  5/19/2003  0.2738   6
 2003  5 20  5/20/2003  0.2746   6
 2003  5 21  5/21/2003  0.2747   6
 2003  5 22  5/22/2003  0.2754   6
 2003  5 23  5/23/2003  0.2756   6
 2003  5 24  5/24/2003  0.2755   6
 2003  5 25  5/25/2003  0.2755   6
 2003  5 26  5/26/2003  0.2757   6
 2003  5 27  5/27/2003  0.2758   6
 2003  5 28  5/28/2003  0.2764   6
 2003  5 29  5/29/2003  0.2752   6
 2003  5 30  5/30/2003  0.2745   6
 2003  5 31  5/31/2003  0.2736   6
 2003  6  1  6/01/2003  0.2729   6
 2003  6  2  6/02/2003  0.2718   6
 2003  6  3  6/03/2003  0.2718   6
 2003  6  4  6/04/2003  0.2710   6
 2003  6  5  6/05/2003  0.2709   6
 2003  6  6  6/06/2003  0.2717   6
 2003  6  7  6/07/2003  0.2728   6
 2003  6  8  6/08/2003  0.2735   6
 2003  6  9  6/09/2003  0.2743   6
 2003  6 10  6/10/2003  0.2756   6
 2003  6 11  6/11/2003  0.2759   6
 2003  6 12  6/12/2003  0.2770   6
 2003  6 13  6/13/2003  -999.0   0
 2003  6 14  6/14/2003  -999.0   0
 2003  6 15  6/15/2003  0.2748   6
 2003  6 16  6/16/2003  0.2745   6
 2003  6 17  6/17/2003  0.2739   6
 2003  6 18  6/18/2003  0.2737   6
 2003  6 19  6/19/2003  0.2738   6
 2003  6 20  6/20/2003  0.2737   6
 2003  6 21  6/21/2003  0.2736   6
 2003  6 22  6/22/2003  0.2736   6
 2003  6 23  6/23/2003  0.2735   6
 2003  6 24  6/24/2003  0.2737   6
 2003  6 25  6/25/2003  0.2734   6
 2003  6 26  6/26/2003  0.2732   6
 2003  6 27  6/27/2003  0.2732   6
 2003  6 28  6/28/2003  0.2736   6
 2003  6 29  6/29/2003  0.2738   6
 2003  6 30  6/30/2003  0.2744   6
 2003  7  1  7/01/2003  0.2743   6
 2003  7  2  7/02/2003  0.2751   6
 2003  7  3  7/03/2003  0.2756   6
 2003  7  4  7/04/2003  0.2761   6
 2003  7  5  7/05/2003  0.2758   6
 2003  7  6  7/06/2003  0.2760   6
 2003  7  7  7/07/2003  0.2757   6
 2003  7  8  7/08/2003  0.27578   6
 2003  7  9  7/09/2003  0.27577   6
 2003  7 10  7/10/2003  0.27491   6
 2003  7 11  7/11/2003  0.27422   6
 2003  7 12  7/12/2003  0.27376   6
 2003  7 13  7/13/2003  0.27397   6
 2003  7 14  7/14/2003  0.27430   6
 2003  7 15  7/15/2003  0.27499   6
 2003  7 16  7/16/2003  0.27474   6
 2003  7 17  7/17/2003  0.27482   6
 2003  7 18  7/18/2003  0.27562   6
 2003  7 19  7/19/2003  0.27602   6
 2003  7 20  7/20/2003  0.27672   6
 2003  7 21  7/21/2003  0.27679   6
 2003  7 22  7/22/2003  0.27647   6
 2003  7 23  7/23/2003  0.27566   6
 2003  7 24  7/24/2003  0.27433   6
 2003  7 25  7/25/2003  0.27294   6
 2003  7 26  7/26/2003  0.27225   6
 2003  7 27  7/27/2003  0.27212   6
 2003  7 28  7/28/2003  0.27323   6
 2003  7 29  7/29/2003  0.27316   6
 2003  7 30  7/30/2003  0.27323   6
 2003  7 31  7/31/2003  0.27354   6
 2003  8  1  8/01/2003  0.27361   6
 2003  8  2  8/02/2003  0.27387   6
 2003  8  3  8/03/2003  0.27468   6
 2003  8  4  8/04/2003  0.27463   6
 2003  8  5  8/05/2003  0.27438   6
 2003  8  6  8/06/2003  0.27407   6
 2003  8  7  8/07/2003  0.27364   6
 2003  8  8  8/08/2003  0.27324   6
 2003  8  9  8/09/2003  0.27297   6
 2003  8 10  8/10/2003  0.27372   6
 2003  8 11  8/11/2003  0.27412   6
 2003  8 12  8/12/2003  0.27450   6
 2003  8 13  8/13/2003  0.27458   6
 2003  8 14  8/14/2003  0.27435   6
 2003  8 15  8/15/2003  0.27388   6
 2003  8 16  8/16/2003  0.27375   6
 2003  8 17  8/17/2003  0.27396   6
 2003  8 18  8/18/2003  0.27379   6
 2003  8 19  8/19/2003  0.27372   6
 2003  8 20  8/20/2003  0.27311   6
 2003  8 21  8/21/2003  0.27285   6
 2003  8 22  8/22/2003  0.27281   6
 2003  8 23  8/23/2003  0.27372   6
 2003  8 24  8/24/2003  0.27431   6
 2003  8 25  8/25/2003  0.27486   6
 2003  8 26  8/26/2003  0.27513   6
 2003  8 27  8/27/2003  0.27535   6
 2003  8 28  8/28/2003  0.27564   6
 2003  8 29  8/29/2003  0.27574   6
 2003  8 30  8/30/2003  0.27519   6
 2003  8 31  8/31/2003  0.27538   6
 2003  9  1  9/01/2003  0.27489   6
 2003  9  2  9/02/2003  0.27438   6
 2003  9  3  9/03/2003  0.27362   6
 2003  9  4  9/04/2003  0.27309   6
 2003  9  5  9/05/2003  0.27365   6
 2003  9  6  9/06/2003  0.27356   6
 2003  9  7  9/07/2003  0.27344   6
 2003  9  8  9/08/2003  0.27304   6
 2003  9  9  9/09/2003  0.27278   6
 2003  9 10  9/10/2003  0.27197   6
 2003  9 11  9/11/2003  0.27192   6
 2003  9 12  9/12/2003  0.27168   6
 2003  9 13  9/13/2003  0.27152   6
 2003  9 14  9/14/2003  0.27161   6
 2003  9 15  9/15/2003  0.27149   6
 2003  9 16  9/16/2003  0.27126   6
 2003  9 17  9/17/2003  0.27137   6
 2003  9 18  9/18/2003  0.27168   6
 2003  9 19  9/19/2003  0.27246   6
 2003  9 20  9/20/2003  0.27307   6
 2003  9 21  9/21/2003  0.27352   6
 2003  9 22  9/22/2003  0.27374   6
 2003  9 23  9/23/2003  0.27425   6
 2003  9 24  9/24/2003  -999.00   6
 2003  9 25  9/25/2003  0.27532   6
 2003  9 26  9/26/2003  0.27587   6
 2003  9 27  9/27/2003  0.27618   6
 2003  9 28  9/28/2003  0.27627   6
 2003  9 29  9/29/2003  0.27565   6
 2003  9 30  9/30/2003  0.27534   6
 2003 10  1 10/01/2003  0.27510   6
 2003 10  2 10/02/2003  0.27463   6
 2003 10  3 10/03/2003  0.27430   6
 2003 10  4 10/04/2003  0.27426   6
 2003 10  5 10/05/2003  0.27409   6
 2003 10  6 10/06/2003  0.27412   6
 2003 10  7 10/07/2003  0.27416   6
 2003 10  8 10/08/2003  0.27371   6
 2003 10  9 10/09/2003  0.27367   6
 2003 10 10 10/10/2003  0.27378   6
 2003 10 11 10/11/2003  0.27378   6
 2003 10 12 10/12/2003  0.27280   6
 2003 10 13 10/13/2003  0.27167   6
 2003 10 14 10/14/2003  0.27115   6
 2003 10 15 10/15/2003  0.27080   6
 2003 10 16 10/16/2003  0.27098   6
 2003 10 17 10/17/2003  0.27143   6
 2003 10 18 10/18/2003  0.27230   6
 2003 10 19 10/19/2003  0.27317   6
 2003 10 20 10/20/2003  0.27382   6
 2003 10 21 10/21/2003  0.27404   6
 2003 10 22 10/22/2003  0.27456   6
 2003 10 23 10/23/2003  0.27519   6
 2003 10 24 10/24/2003  0.27580   6
 2003 10 25 10/25/2003  0.27622   6
 2003 10 26 10/26/2003  0.27701   6
 2003 10 27 10/27/2003  0.27863   6
 2003 10 28 10/28/2003  0.28022   6
 2003 10 29 10/29/2003  0.28112   6
 2003 10 30 10/30/2003  0.28167   6
 2003 10 31 10/31/2003  0.28103   6
 2003 11  1 11/01/2003  0.28010   6
 2003 11  2 11/02/2003  0.27918   6
 2003 11  3 11/03/2003  0.27743   6
 2003 11  4 11/04/2003  0.27522   6
 2003 11  5 11/05/2003  0.27383   6
 2003 11  6 11/06/2003  0.27271   6
 2003 11  7 11/07/2003  0.27185   6
 2003 11  8 11/08/2003  0.27056   6
 2003 11  9 11/09/2003  0.27018   6
 2003 11 10 11/10/2003  0.26999   6
 2003 11 11 11/11/2003  0.26998   6
 2003 11 12 11/12/2003  0.26958   6
 2003 11 13 11/13/2003  0.26975   6
 2003 11 14 11/14/2003  0.27017   6
 2003 11 15 11/15/2003  0.27068   6
 2003 11 16 11/16/2003  0.27119   6
 2003 11 17 11/17/2003  0.27172   6
 2003 11 18 11/18/2003  0.27239   6
 2003 11 19 11/19/2003  0.27368   6
 2003 11 20 11/20/2003  0.27541   6
 2003 11 21 11/21/2003  0.27728   6
 2003 11 22 11/22/2003  0.27800   6
 2003 11 23 11/23/2003  0.27893   6
 2003 11 24 11/24/2003  0.27950   6
 2003 11 25 11/25/2003  0.28006   6
 2003 11 26 11/26/2003  0.27987   6
 2003 11 27 11/27/2003  0.27954   6
 2003 11 28 11/28/2003  0.27967   6
 2003 11 29 11/29/2003  0.27960   6
 2003 11 30 11/30/2003  0.27863   6
 2003 12  1 12/01/2003  0.27773   6
 2003 12  2 12/02/2003  0.27643   6
 2003 12  3 12/03/2003  0.27502   6
 2003 12  4 12/04/2003  0.27402   6
 2003 12  5 12/05/2003  0.27296   6
 2003 12  6 12/06/2003  0.27168   6
 2003 12  7 12/07/2003  0.27044   6
 2003 12  8 12/08/2003  0.26994   6
 2003 12  9 12/09/2003  0.26913   6
 2003 12 10 12/10/2003  0.26876   6
 2003 12 11 12/11/2003  0.26863   6
 2003 12 12 12/12/2003  0.26867   6
 2003 12 13 12/13/2003  0.26880   6
 2003 12 14 12/14/2003  0.26907   6
 2003 12 15 12/15/2003  0.26941   6
 2003 12 16 12/16/2003  0.27063   6
 2003 12 17 12/17/2003  0.27155   6
 2003 12 18 12/18/2003  0.27297   6
 2003 12 19 12/19/2003  0.27458   6
 2003 12 20 12/20/2003  0.27509   6
 2003 12 21 12/21/2003  0.27637   6
 2003 12 22 12/22/2003  0.27710   6
 2003 12 23 12/23/2003  -999.00   0
 2003 12 24 12/24/2003  -999.00   0
 2003 12 25 12/25/2003  0.27812   6
 2003 12 26 12/26/2003  -999.00   0
 2003 12 27 12/27/2003  0.27705   6
 2003 12 28 12/28/2003  0.27558   6
 2003 12 29 12/29/2003  0.27408   6
 2003 12 30 12/30/2003  0.27285   6
 2003 12 31 12/31/2003  0.27174   6
 2004  1  1  1/01/2004  0.27105   6
 2004  1  2  1/02/2004  0.27048   6
 2004  1  3  1/03/2004  0.27043   6
 2004  1  4  1/04/2004  0.27043   6
 2004  1  5  1/05/2004  -999.00   0
 2004  1  6  1/06/2004  0.27028   6
 2004  1  7  1/07/2004  0.27046   6
 2004  1  8  1/08/2004  -999.00   0
 2004  1  9  1/09/2004  0.27110   6
 2004  1 10  1/10/2004  0.27033   6
 2004  1 11  1/11/2004  0.27011   6
 2004  1 12  1/12/2004  0.27012   6
 2004  1 13  1/13/2004  -999.00   0
 2004  1 14  1/14/2004  0.27161   6
 2004  1 15  1/15/2004  0.27250   6
 2004  1 16  1/16/2004  -999.00   0
 2004  1 17  1/17/2004  0.27496   6
 2004  1 18  1/18/2004  0.27560   6
 2004  1 19  1/19/2004  0.27619   6
 2004  1 20  1/20/2004  0.27698   6
 2004  1 21  1/21/2004  0.27715   6
 2004  1 22  1/22/2004  0.27669   6
 2004  1 23  1/23/2004  0.27570   6
 2004  1 24  1/24/2004  0.27488   6
 2004  1 25  1/25/2004  0.27323   6
 2004  1 26  1/26/2004  0.27182   6
 2004  1 27  1/27/2004  0.27023   6
 2004  1 28  1/28/2004  0.26939   6
 2004  1 29  1/29/2004  0.26908   6
 2004  1 30  1/30/2004  0.26914   6
 2004  1 31  1/31/2004  0.26950   6
 2004  2  1  2/01/2004  0.26949   6
 2004  2  2  2/02/2004  0.26992   6
 2004  2  3  2/03/2004  0.27054   6
 2004  2  4  2/04/2004  0.27089   6
 2004  2  5  2/05/2004  0.27105   6
 2004  2  6  2/06/2004  0.27125   6
 2004  2  7  2/07/2004  0.27098   6
 2004  2  8  2/08/2004  0.27127   6
 2004  2  9  2/09/2004  0.27153   6
 2004  2 10  2/10/2004  0.27186   6
 2004  2 11  2/11/2004  0.27253   6
 2004  2 12  2/12/2004  0.27296   6
 2004  2 13  2/13/2004  0.27340   6
 2004  2 14  2/14/2004  0.27349   6
 2004  2 15  2/15/2004  0.27402   6
 2004  2 16  2/16/2004  0.27407   6
 2004  2 17  2/17/2004  0.27380   6
 2004  2 18  2/18/2004  0.27330   6
 2004  2 19  2/19/2004  0.27266   6
 2004  2 20  2/20/2004  0.27216   6
 2004  2 21  2/21/2004  0.27155   6
 2004  2 22  2/22/2004  0.27111   6
 2004  2 23  2/23/2004  0.27084   6
 2004  2 24  2/24/2004  0.27061   6
 2004  2 25  2/25/2004  0.27081   6
 2004  2 26  2/26/2004  0.27059   6
 2004  2 27  2/27/2004  0.27076   6
 2004  2 28  2/28/2004  0.27099   6
 2004  2 29  2/29/2004  0.27114   6
 2004  3  1  3/01/2004  0.27121   6
 2004  3  2  3/02/2004  0.27070   6
 2004  3  3  3/03/2004  0.26961   6
 2004  3  4  3/04/2004  0.26939   6
 2004  3  5  3/05/2004  0.26949   6
 2004  3  6  3/06/2004  0.26980   6
 2004  3  7  3/07/2004  0.27025   6
 2004  3  8  3/08/2004  0.27067   6
 2004  3  9  3/09/2004  0.27095   6
 2004  3 10  3/10/2004  0.27121   6
 2004  3 11  3/11/2004  0.27149   6
 2004  3 12  3/12/2004  0.27214   6
 2004  3 13  3/13/2004  0.27270   6
 2004  3 14  3/14/2004  0.27300   6
 2004  3 15  3/15/2004  0.27274   6
 2004  3 16  3/16/2004  0.27251   6
 2004  3 17  3/17/2004  0.27230   6
 2004  3 18  3/18/2004  0.27231   6
 2004  3 19  3/19/2004  0.27217   6
 2004  3 20  3/20/2004  0.27213   6
 2004  3 21  3/21/2004  0.27271   6
 2004  3 22  3/22/2004  0.27279   6
 2004  3 23  3/23/2004  0.27288   6
 2004  3 24  3/24/2004  0.27306   6
 2004  3 25  3/25/2004  0.27362   6
 2004  3 26  3/26/2004  0.27376   6
 2004  3 27  3/27/2004  0.27405   6
 2004  3 28  3/28/2004  0.27375   6
 2004  3 29  3/29/2004  0.27323   6
 2004  3 30  3/30/2004  0.27274   6
 2004  3 31  3/31/2004  0.27234   6
 2004  4  1  4/01/2004  0.27173   6
 2004  4  2  4/02/2004  0.27157   6
 2004  4  3  4/03/2004  0.27158   6
 2004  4  4  4/04/2004  0.27178   6
 2004  4  5  4/05/2004  0.27225   6
 2004  4  6  4/06/2004  0.27214   6
 2004  4  7  4/07/2004  0.27192   6
 2004  4  8  4/08/2004  0.27187   6
 2004  4  9  4/09/2004  0.27141   6
 2004  4 10  4/10/2004  0.27071   6
 2004  4 11  4/11/2004  0.27053   6
 2004  4 12  4/12/2004  0.27083   6
 2004  4 13  4/13/2004  0.27101   6
 2004  4 14  4/14/2004  0.27088   6
 2004  4 15  4/15/2004  0.27103   6
 2004  4 16  4/16/2004  0.27124   6
 2004  4 17  4/17/2004  0.27153   6
 2004  4 18  4/18/2004  0.27214   6
 2004  4 19  4/19/2004  0.27271   6
 2004  4 20  4/20/2004  0.27320   6
 2004  4 21  4/21/2004  0.27331   6
 2004  4 22  4/22/2004  0.27336   6
 2004  4 23  4/23/2004  0.27348   6
 2004  4 24  4/24/2004  0.27257   6
 2004  4 25  4/25/2004  0.27219   6
 2004  4 26  4/26/2004  0.27163   6
 2004  4 27  4/27/2004  0.27119   6
 2004  4 28  4/28/2004  0.27069   6
 2004  4 29  4/29/2004  0.27005   6
 2004  4 30  4/30/2004  0.27017   6
 2004  5  1  5/01/2004  0.27057   6
 2004  5  2  5/02/2004  0.27080   6
 2004  5  3  5/03/2004  0.27088   6
 2004  5  4  5/04/2004  0.27074   6
 2004  5  5  5/05/2004  0.27049   6
 2004  5  6  5/06/2004  0.27006   6
 2004  5  7  5/07/2004  0.26999   6
 2004  5  8  5/08/2004  0.26995   6
 2004  5  9  5/09/2004  0.27019   6
 2004  5 10  5/10/2004  0.27058   6
 2004  5 11  5/11/2004  0.27087   6
 2004  5 12  5/12/2004  0.27077   6
 2004  5 13  5/13/2004  0.27138   6
 2004  5 14  5/14/2004  0.27151   6
 2004  5 15  5/15/2004  0.27203   6
 2004  5 16  5/16/2004  0.27214   6
 2004  5 17  5/17/2004  0.27226   6
 2004  5 18  5/18/2004  0.27217   6
 2004  5 19  5/19/2004  0.27215   6
 2004  5 20  5/20/2004  0.27191   6
 2004  5 21  5/21/2004  0.27173   6
 2004  5 22  5/22/2004  0.27177   6
 2004  5 23  5/23/2004  0.27158   6
 2004  5 24  5/24/2004  0.27177   6
 2004  5 25  5/25/2004  0.27176   6
 2004  5 26  5/26/2004  0.27130   6
 2004  5 27  5/27/2004  0.27132   6
 2004  5 28  5/28/2004  0.27082   6
 2004  5 29  5/29/2004  0.27067   6
 2004  5 30  5/30/2004  0.27058   6
 2004  5 31  5/31/2004  0.27046   6
 2004  6  1  6/01/2004  0.27011   6
 2004  6  2  6/02/2004  0.27040   6
 2004  6  3  6/03/2004  0.27046   6
 2004  6  4  6/04/2004  0.27056   6
 2004  6  5  6/05/2004  0.27089   6
 2004  6  6  6/06/2004  0.27080   6
 2004  6  7  6/07/2004  0.27097   6
 2004  6  8  6/08/2004  0.27072   6
 2004  6  9  6/09/2004  0.26999   6
 2004  6 10  6/10/2004  0.26978   6
 2004  6 11  6/11/2004  0.26947   6
 2004  6 12  6/12/2004  0.26908   6
 2004  6 13  6/13/2004  0.26905   6
 2004  6 14  6/14/2004  0.26957   6
 2004  6 15  6/15/2004  0.27010   6
 2004  6 16  6/16/2004  0.27114   6
 2004  6 17  6/17/2004  0.27176   6
 2004  6 18  6/18/2004  0.27208   6
 2004  6 19  6/19/2004  0.27196   6
 2004  6 20  6/20/2004  0.27242   6
 2004  6 21  6/21/2004  0.27282   6
 2004  6 22  6/22/2004  0.27252   6
 2004  6 23  6/23/2004  0.27280   6
 2004  6 24  6/24/2004  0.27258   6
 2004  6 25  6/25/2004  0.27198   6
 2004  6 26  6/26/2004  0.27135   6
 2004  6 27  6/27/2004  0.27049   6
 2004  6 28  6/28/2004  0.27030   6
 2004  6 29  6/29/2004  0.26998   6
 2004  6 30  6/30/2004  0.26997   6
 2004  7  1  7/01/2004  0.26974   6
 2004  7  2  7/02/2004  0.26965   6
 2004  7  3  7/03/2004  0.26945   6
 2004  7  4  7/04/2004  0.26963   6
 2004  7  5  7/05/2004  0.26947   6
 2004  7  6  7/06/2004  0.26885   6
 2004  7  7  7/07/2004  0.26857   6
 2004  7  8  7/08/2004  0.26841   6
 2004  7  9  7/09/2004  0.26860   6
 2004  7 10  7/10/2004  0.26832   6
 2004  7 11  7/11/2004  0.26903   6
 2004  7 12  7/12/2004  0.27062   6
 2004  7 13  7/13/2004  0.27259   6
 2004  7 14  7/14/2004  0.27362   6
 2004  7 15  7/15/2004  0.27446   6
 2004  7 16  7/16/2004  0.27449   6
 2004  7 17  7/17/2004  0.27460   6
 2004  7 18  7/18/2004  0.27520   6
 2004  7 19  7/19/2004  0.27610   6
 2004  7 20  7/20/2004  0.27613   6
 2004  7 21  7/21/2004  0.27600   6
 2004  7 22  7/22/2004  0.27557   6
 2004  7 23  7/23/2004  0.27468   6
 2004  7 24  7/24/2004  0.27327   6
 2004  7 25  7/25/2004  0.27265   6
 2004  7 26  7/26/2004  0.27193   6
 2004  7 27  7/27/2004  0.27121   6
 2004  7 28  7/28/2004  0.27006   6
 2004  7 29  7/29/2004  0.26922   6
 2004  7 30  7/30/2004  0.26813   6
 2004  7 31  7/31/2004  0.26811   6
 2004  8  1  8/01/2004  0.26864   6
 2004  8  2  8/02/2004  0.26877   6
 2004  8  3  8/03/2004  0.26889   6
 2004  8  4  8/04/2004  0.26927   6
 2004  8  5  8/05/2004  0.26909   6
 2004  8  6  8/06/2004  0.26923   6
 2004  8  7  8/07/2004  0.27013   6
 2004  8  8  8/08/2004  0.27027   6
 2004  8  9  8/09/2004  0.27112   6
 2004  8 10  8/10/2004  0.27176   6
 2004  8 11  8/11/2004  0.27241   6
 2004  8 12  8/12/2004  0.27299   6
 2004  8 13  8/13/2004  0.27394   6
 2004  8 14  8/14/2004  0.27463   6
 2004  8 15  8/15/2004  0.27516   6
 2004  8 16  8/16/2004  0.27499   6
 2004  8 17  8/17/2004  0.27472   6
 2004  8 18  8/18/2004  0.27369   6
 2004  8 19  8/19/2004  0.27283   6
 2004  8 20  8/20/2004  0.27261   6
 2004  8 21  8/21/2004  0.27256   6
 2004  8 22  8/22/2004  0.27255   6
 2004  8 23  8/23/2004  0.27223   6
 2004  8 24  8/24/2004  0.27171   6
 2004  8 25  8/25/2004  0.27102   6
 2004  8 26  8/26/2004  0.27059   6
 2004  8 27  8/27/2004  0.27048   6
 2004  8 28  8/28/2004  0.27035   6
 2004  8 29  8/29/2004  0.27015   6
 2004  8 30  8/30/2004  0.27006   6
 2004  8 31  8/31/2004  0.26937   6
 2004  9  1  9/01/2004  0.26887   6
 2004  9  2  9/02/2004  0.26900   6
 2004  9  3  9/03/2004  0.27007   6
 2004  9  4  9/04/2004  0.27093   6
 2004  9  5  9/05/2004  0.27173   6
 2004  9  6  9/06/2004  0.27236   6
 2004  9  7  9/07/2004  0.27284   6
 2004  9  8  9/08/2004  0.27321   6
 2004  9  9  9/09/2004  0.27347   6
 2004  9 10  9/10/2004  0.27422   6
 2004  9 11  9/11/2004  0.27434   6
 2004  9 12  9/12/2004  0.27475   6
 2004  9 13  9/13/2004  0.27374   6
 2004  9 14  9/14/2004  0.27294   6
 2004  9 15  9/15/2004  0.27213   6
 2004  9 16  9/16/2004  0.27253   6
 2004  9 17  9/17/2004  0.27265   6
 2004  9 18  9/18/2004  0.27264   6
 2004  9 19  9/19/2004  0.27194   6
 2004  9 20  9/20/2004  0.27165   6
 2004  9 21  9/21/2004  -999.00   0
 2004  9 22  9/22/2004  -999.00   0
 2004  9 23  9/23/2004  0.26954   6
 2004  9 24  9/24/2004  0.26927   6
 2004  9 25  9/25/2004  0.26940   6
 2004  9 26  9/26/2004  0.26923   6
 2004  9 27  9/27/2004  0.26920   6
 2004  9 28  9/28/2004  0.26902   6
 2004  9 29  9/29/2004  0.26925   6
 2004  9 30  9/30/2004  0.26985   6
 2004 10  1 10/01/2004  0.27070   6
 2004 10  2 10/02/2004  0.27107   6
 2004 10  3 10/03/2004  0.27132   6
 2004 10  4 10/04/2004  0.27145   6
 2004 10  5 10/05/2004  0.27144   6
 2004 10  6 10/06/2004  0.27123   6
 2004 10  7 10/07/2004  0.27165   6
 2004 10  8 10/08/2004  0.27175   6
 2004 10  9 10/09/2004  0.27131   6
 2004 10 10 10/10/2004  0.27094   6
 2004 10 11 10/11/2004  0.27043   6
 2004 10 12 10/12/2004  0.27021   6
 2004 10 13 10/13/2004  0.27031   6
 2004 10 14 10/14/2004  0.26996   6
 2004 10 15 10/15/2004  0.27046   6
 2004 10 16 10/16/2004  0.27061   6
 2004 10 17 10/17/2004  0.27067   6
 2004 10 18 10/18/2004  0.27075   6
 2004 10 19 10/19/2004  0.27089   6
 2004 10 20 10/20/2004  0.27147   6
 2004 10 21 10/21/2004  0.27190   6
 2004 10 22 10/22/2004  0.27218   6
 2004 10 23 10/23/2004  0.27272   6
 2004 10 24 10/24/2004  0.27324   6
 2004 10 25 10/25/2004  0.27356   6
 2004 10 26 10/26/2004  0.27392   6
 2004 10 27 10/27/2004  0.27433   6
 2004 10 28 10/28/2004  0.27425   6
 2004 10 29 10/29/2004  0.27458   6
 2004 10 30 10/30/2004  0.27438   6
 2004 10 31 10/31/2004  0.27468   6
 2004 11  1 11/01/2004  0.27393   6
 2004 11  2 11/02/2004  0.27312   6
 2004 11  3 11/03/2004  0.27286   6
 2004 11  4 11/04/2004  0.27249   6
 2004 11  5 11/05/2004  0.27224   6
 2004 11  6 11/06/2004  0.27277   6
 2004 11  7 11/07/2004  0.27213   6
 2004 11  8 11/08/2004  0.27214   6
 2004 11  9 11/09/2004  0.27173   6
 2004 11 10 11/10/2004  0.27115   6
 2004 11 11 11/11/2004  0.27066   6
 2004 11 12 11/12/2004  0.27084   6
 2004 11 13 11/13/2004  0.27080   6
 2004 11 14 11/14/2004  0.27120   6
 2004 11 15 11/15/2004  0.27130   6
 2004 11 16 11/16/2004  0.27122   6
 2004 11 17 11/17/2004  0.27153   6
 2004 11 18 11/18/2004  0.27124   6
 2004 11 19 11/19/2004  0.27156   6
 2004 11 20 11/20/2004  0.27187   6
 2004 11 21 11/21/2004  0.27210   6
 2004 11 22 11/22/2004  0.27249   6
 2004 11 23 11/23/2004  0.27241   6
 2004 11 24 11/24/2004  -999.00   0
 2004 11 25 11/25/2004  0.27352   6
 2004 11 26 11/26/2004  0.27367   6
 2004 11 27 11/27/2004  0.27441   6
 2004 11 28 11/28/2004  0.27445   6
 2004 11 29 11/29/2004  0.27407   6
 2004 11 30 11/30/2004  0.27359   6
 2004 12  1 12/01/2004  0.27288   6
 2004 12  2 12/02/2004  0.27227   6
 2004 12  3 12/03/2004  0.27235   6
 2004 12  4 12/04/2004  0.27200   6
 2004 12  5 12/05/2004  0.27141   6
 2004 12  6 12/06/2004  0.27087   6
 2004 12  7 12/07/2004  0.27051   6
 2004 12  8 12/08/2004  0.27021   6
 2004 12  9 12/09/2004  0.27043   6
 2004 12 10 12/10/2004  0.27024   6
 2004 12 11 12/11/2004  0.27022   6
 2004 12 12 12/12/2004  0.27018   6
 2004 12 13 12/13/2004  0.27011   6
 2004 12 14 12/14/2004  -999.00   0
 2004 12 15 12/15/2004  0.26931   6
 2004 12 16 12/16/2004  0.26918   6
 2004 12 17 12/17/2004  -999.0    0
 2004 12 18 12/18/2004  0.26984   6
 2004 12 19 12/19/2004  0.27004   6
 2004 12 20 12/20/2004  0.27042   6
 2004 12 21 12/21/2004  0.27067   6
 2004 12 22 12/22/2004  0.27137   6
 2004 12 23 12/23/2004  0.27204   6
 2004 12 24 12/24/2004  0.27272   6
 2004 12 25 12/25/2004  0.27292   6
 2004 12 26 12/26/2004  0.27259   6
 2004 12 27 12/27/2004  0.27238   6
